,Cruise,Inc,(hr),YYMMDD,Start(HHMM),End(HHMM),Depth(m),Chla(mg/m3),StdDev(mg/m3),mg/m3,mg/m3.1,Rep #1,Rep #2,Rep #3,Rep #1.1,Rep #2.1,Rep #3.1,PSS-78,#/ml,#/ml.1,#/ml.2,#/ml.3,Unnamed: 22
842,114,I,13.75,426,552,1930,45,0.071,0.003,0.078,0.006,6.45,6.21,6.56,-9.0,0.18,0.17,34.9758,177424,474815,3800,1365,2222222222
843,114,I,13.75,426,552,1930,75,0.147,0.002,0.182,0.033,4.81,4.07,5.11,0.09,-9.0,0.09,35.1299,191912,459375,1891,2072,2222222222
844,114,I,13.75,426,552,1930,100,0.223,0.009000000000000001,0.466,0.012,2.71,2.33,2.53,0.08,0.07,0.07,35.1624,108951,448260,278,1504,2222222222
845,114,I,13.75,426,552,1930,125,0.126,0.005,0.361,0.002,0.12,0.06,0.09,0.06,0.06,0.06,35.2998,37438,349852,0,244,2222222222
846,114,I,13.75,426,552,1930,150,0.099,0.004,0.311,0.012,0.19,0.19,0.19,0.07,0.06,0.07,35.1108,32257,308596,342,504,2222222222
847,114,I,13.75,426,552,1930,175,0.052000000000000005,0.003,0.149,0.0,0.59,0.56,0.5,0.04,0.04,0.05,35.0062,22602,246165,32,388,2222222222
848,114,R,13.75,426,552,1930,25,0.075,0.001,0.066,0.003,7.42,9.47,10.61,-9.0,-9.0,-9.0,34.9083,-9,-9,-9,-9,2222929999
849,114,R,13.75,426,552,1930,45,0.084,0.013999999999999999,0.06,0.021,7.73,7.61,8.4,-9.0,-9.0,-9.0,34.9841,-9,-9,-9,-9,2222929999
850,115,I,14.0,525,530,1930,25,0.053,0.0,0.05,0.003,5.87,4.35,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-9,-9,2222999999
851,115,I,14.0,525,530,1930,45,0.066,0.005,0.061,0.001,4.23,6.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-9,-9,2222999999
852,115,N,14.0,525,530,1930,25,0.057,0.005,0.047,0.001,4.8,6.05,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-9,-9,2222999999
853,115,N,14.0,525,530,1930,45,0.061,0.001,0.061,0.002,4.17,4.01,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-9,-9,2222999999
854,115,R,14.0,525,530,1930,5,0.054000000000000006,0.002,0.046,0.003,6.66,5.09,4.51,0.13,0.12,0.13,34.9303,127144,543109,340,1020,2222222222
855,115,R,14.0,525,530,1930,25,0.055,0.002,0.052000000000000005,0.001,5.84,5.54,4.96,-9.0,0.16,0.19,34.9311,105806,553922,325,1063,2222222222
856,115,R,14.0,525,530,1930,45,0.065,0.001,0.064,0.001,4.27,4.23,4.34,0.17,0.16,0.1,35.1477,143203,620185,758,386,2222222222
857,115,R,14.0,525,530,1930,75,0.105,0.005,0.1,0.0,3.03,3.1,3.11,0.17,0.16,0.17,35.3407,306301,419222,1024,1083,2222222222
858,115,R,14.0,525,530,1930,100,0.16399999999999998,0.004,0.20199999999999999,0.016,1.83,1.97,2.12,0.13,0.15,0.14,35.4107,252700,465072,1732,992,2222222222
859,115,R,14.0,525,530,1930,125,0.265,0.008,0.42100000000000004,0.006999999999999999,1.16,1.04,1.2,0.1,0.09,0.09,35.3944,146884,419665,1308,838,2222222222
860,115,R,14.0,525,530,1930,150,0.152,0.0,0.496,0.01,0.38,0.31,0.35,0.08,0.06,0.06,35.3096,49512,287084,0,930,2222232222
861,115,R,14.0,525,530,1930,175,0.064,0.003,0.217,0.0,0.07,0.08,0.07,0.07,0.06,0.07,35.2875,13845,255788,14,391,2222222222
862,116,I,14.0,621,540,1945,25,0.325,0.003,0.215,0.003,19.22,21.23,-9.0,-9.0,-9.0,-9.0,35.1904,125704,692199,1026,848,2222923222
863,116,I,14.0,621,540,1945,45,0.16899999999999998,0.006999999999999999,0.126,0.004,5.57,6.44,-9.0,-9.0,-9.0,-9.0,35.2502,195813,573814,1290,623,2222922222
864,116,R,14.0,621,540,1945,5,0.23,0.025,0.16699999999999998,0.001,25.44,25.02,-9.0,0.28,0.35,0.24,35.1894,169231,835104,729,805,2222222222
865,116,R,14.0,621,540,1945,25,0.47700000000000004,0.057,0.353,0.02,29.01,25.01,27.64,0.32,0.28,0.33,35.215,305669,642312,1214,929,2222222222
866,116,R,14.0,621,540,1945,45,0.11900000000000001,0.011000000000000001,0.106,0.005,3.67,3.74,3.39,0.14,0.13,-9.0,35.2755,214417,513021,1185,874,2222222222
867,116,R,14.0,621,540,1945,75,0.14800000000000002,0.008,0.152,0.002,1.54,1.38,1.43,0.11,0.12,0.11,35.4129,215421,399785,1167,916,2222222222
868,116,R,14.0,621,540,1945,100,0.20800000000000002,0.002,0.281,0.006999999999999999,1.4,-9.0,1.35,0.07,0.06,0.07,35.4454,148897,406412,589,766,2222222222
869,116,R,14.0,621,540,1945,125,0.153,0.005,0.433,0.034,1.06,0.73,0.83,0.05,0.05,-9.0,35.3811,-9,336432,15,1168,2222225222
870,116,R,14.0,621,540,1945,150,0.094,0.01,0.293,0.006,-9.0,0.44,0.55,0.06,0.05,0.06,35.2741,-9,246857,0,508,2222225222
871,116,R,14.0,621,540,1945,175,0.03,0.002,0.10099999999999999,0.013999999999999999,0.08,0.1,0.05,0.04,0.05,0.03,35.0689,-9,207816,14,130,2222225222
872,117,I,13.5,726,600,1930,25,0.152,0.013000000000000001,0.11199999999999999,0.006,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,35.3334,191951,639437,1310,677,2229922222
873,117,I,13.5,726,600,1930,45,0.187,0.004,0.159,0.016,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,35.3763,242472,646086,1449,1030,2229922222
874,117,N,13.5,726,600,1930,-25,9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,35.3228,204509,643510,1073,695,2999922222
875,117,R,13.5,726,600,1930,5,0.14,0.0,0.109,0.006999999999999999,16.19,15.89,-9.0,0.2,0.21,0.26,35.3242,224253,585760,1735,733,2222222222
876,117,R,13.5,726,600,1930,25,0.154,0.001,0.113,0.01,14.73,15.78,15.39,0.24,0.21,0.25,35.3433,225097,581213,1669,611,2222222222
877,117,R,13.5,726,600,1930,45,0.193,0.031,0.17300000000000001,0.021,9.37,9.18,8.64,0.22,0.17,0.22,35.376999999999995,245584,554069,1368,952,2222222222
878,117,R,13.5,726,600,1930,75,0.17300000000000001,0.002,0.187,0.003,2.99,2.42,-9.0,0.12,0.12,0.15,35.3989,251467,436340,1466,785,2222222222
879,117,R,13.5,726,600,1930,100,0.22,0.0,0.317,0.0,1.34,1.11,1.2,0.09,0.08,0.12,35.3496,145235,397069,748,539,2222222222
880,117,R,13.5,726,600,1930,125,0.17,0.001,0.473,0.005,0.5,0.54,0.48,0.06,0.07,0.1,35.2917,-9,319190,15,1300,2222225222
881,117,R,13.5,726,600,1930,150,0.079,0.003,0.257,0.016,0.13,0.12,0.13,0.14,0.1,0.11,35.1415,-9,259298,15,350,2222225222
882,117,R,13.5,726,600,1930,175,0.037000000000000005,0.002,0.13,0.001,0.05,0.05,0.07,0.03,0.04,-9.0,35.0463,-9,183308,14,317,2222225222
883,118,I,12.75,823,640,1920,25,0.1,0.003,0.099,0.009000000000000001,4.72,6.83,-9.0,-9.0,-9.0,-9.0,35.4594,164450,572866,1297,980,2222922222
884,118,I,12.75,823,640,1920,45,0.102,0.003,0.096,0.003,4.75,8.56,-9.0,-9.0,-9.0,-9.0,35.4609,162264,538253,1504,506,2222922222
885,118,N,12.75,823,640,1920,25,0.10099999999999999,0.002,0.106,0.025,4.05,6.88,-9.0,-9.0,-9.0,-9.0,35.457,166416,811084,1362,666,2222922322
886,118,N,12.75,823,640,1920,45,0.10400000000000001,0.003,0.098,0.002,7.48,7.26,-9.0,-9.0,-9.0,-9.0,35.4563,159514,531358,1259,435,2222922222
887,118,R,12.75,823,640,1920,5,0.095,0.001,0.085,0.002,8.51,6.87,6.18,0.52,0.44,0.43,35.4565,195913,516425,1500,639,2222222222
888,118,R,12.75,823,640,1920,25,0.10099999999999999,0.002,0.099,0.015,8.18,8.56,7.54,0.11,0.12,0.1,35.4553,195952,538267,1424,534,2222222222
889,118,R,12.75,823,640,1920,45,0.10300000000000001,0.003,0.1,0.012,7.7,7.56,8.95,-9.0,0.1,0.1,35.4557,192580,542554,1371,596,2222222222
890,118,R,12.75,823,640,1920,75,0.213,0.002,0.38,0.022000000000000002,5.12,5.67,-9.0,0.07,0.08,0.07,35.3867,111964,353083,1259,659,2222222222
891,118,R,12.75,823,640,1920,100,0.18,0.013000000000000001,0.536,0.045,2.38,2.65,2.52,0.09,0.07,0.08,35.4149,70035,316506,73,818,2222222222
892,118,R,12.75,823,640,1920,125,0.095,0.005,0.335,0.019,0.57,0.62,0.56,0.1,0.17,0.07,35.3194,29214,255877,15,696,2222222222
893,118,R,12.75,823,640,1920,150,0.046,0.006999999999999999,0.151,0.01,0.13,0.1,0.13,0.16,0.11,-9.0,35.2363,8796,214381,29,260,2222322222
894,118,R,12.75,823,640,1920,175,0.011000000000000001,0.001,0.04,0.001,0.03,0.06,-9.0,0.18,0.21,0.23,35.0573,966,186032,0,14,2222322222
895,119,N,12.0,1018,600,1800,25,0.07,0.003,0.086,0.004,5.32,5.48,-9.0,-9.0,-9.0,-9.0,35.3646,86089,275506,524,410,2222922222
896,119,N,12.0,1018,600,1800,45,0.071,0.0,0.091,0.004,4.02,4.02,-9.0,-9.0,-9.0,-9.0,35.3681,92449,235080,480,267,2222922222
897,119,R,12.0,1018,600,1800,5,0.07,0.002,0.059000000000000004,0.004,5.6,4.34,4.81,-9.0,-9.0,-9.0,35.3727,109394,263501,493,309,2222922222
898,119,R,12.0,1018,600,1800,25,0.073,0.003,0.075,0.019,4.3,4.27,4.7,-9.0,-9.0,-9.0,35.3675,115432,267737,459,446,2222922222
899,119,R,12.0,1018,600,1800,45,0.076,0.006999999999999999,0.073,0.008,3.64,4.17,3.59,-9.0,-9.0,-9.0,35.3679,129917,268068,601,510,2222922222
900,119,R,12.0,1018,600,1800,75,0.17300000000000001,0.002,0.172,0.015,2.31,2.44,-9.0,-9.0,-9.0,-9.0,35.3869,168844,178020,1432,641,2222922222
901,119,R,12.0,1018,600,1800,100,0.188,0.003,0.46,0.018000000000000002,1.44,1.22,1.41,-9.0,-9.0,-9.0,35.3545,39840,169481,92,709,2222922222
902,119,R,12.0,1018,600,1800,125,0.085,0.002,0.256,0.009000000000000001,0.27,0.28,0.26,-9.0,-9.0,-9.0,35.3526,8669,105952,16,230,2222922222
903,119,R,12.0,1018,600,1800,150,0.043,0.006999999999999999,0.124,0.003,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,35.201,2987,73247,15,170,2225922222
904,119,R,12.0,1018,600,1800,175,0.016,0.001,0.061,0.026000000000000002,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,35.0594,311,73051,31,47,2225922222
905,120,N,12.0,1130,625,1830,25,0.085,0.0,0.084,0.008,6.98,6.15,-9.0,-9.0,-9.0,-9.0,35.0047,86912,223254,1232,496,2222922222
906,120,N,12.0,1130,625,1830,45,0.136,0.001,0.146,0.006,5.53,5.7,-9.0,-9.0,-9.0,-9.0,35.106,131726,228295,1942,1119,2222922222
907,120,R,12.0,1130,625,1830,5,0.084,0.003,0.08,0.008,7.66,7.59,7.42,-9.0,-9.0,-9.0,34.9996,82228,267032,1158,700,2222922222
908,120,R,12.0,1130,625,1830,25,0.086,0.002,0.08,0.006999999999999999,6.42,6.64,7.08,-9.0,-9.0,-9.0,35.0006,76630,271064,1227,842,2222922222
909,120,R,12.0,1130,625,1830,45,0.114,0.003,0.107,0.004,4.79,4.91,5.4,-9.0,-9.0,-9.0,35.0342,122256,241937,1590,770,2222922222
910,120,R,12.0,1130,625,1830,75,0.29,0.017,0.382,0.008,4.56,3.97,-9.0,-9.0,-9.0,-9.0,35.1721,91284,278826,955,2135,2222922222
911,120,R,12.0,1130,625,1830,100,0.204,0.002,0.409,0.016,0.83,0.98,0.96,-9.0,-9.0,-9.0,35.1926,34346,181912,48,945,2222922222
912,120,R,12.0,1130,625,1830,125,0.11900000000000001,0.009000000000000001,0.303,0.013999999999999999,0.21,0.22,0.26,-9.0,-9.0,-9.0,35.2404,12812,153169,16,671,2222922222
913,120,R,12.0,1130,625,1830,150,0.063,0.006999999999999999,0.161,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,35.1784,5038,106592,16,274,2225922222
914,120,R,12.0,1130,625,1830,175,0.031,0.002,0.09699999999999999,0.013000000000000001,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,35.126,2465,89667,8,117,2225922222
915,121,R,25.0,1220,634,3130,5,0.111,0.048,0.14400000000000002,0.08199999999999999,4.24,4.32,3.89,-9.0,-9.0,-9.0,34.9264,44088,300278,229,561,2222922222
916,121,R,25.0,1220,634,3130,25,0.077,0.002,0.066,0.001,3.5,3.3,3.62,-9.0,-9.0,-9.0,34.9248,76302,191615,280,377,2222922222
917,121,R,25.0,1220,634,3130,45,0.079,0.002,0.068,0.003,2.17,2.29,2.45,-9.0,-9.0,-9.0,34.9252,26710,304559,73,487,2222922222
918,121,R,25.0,1220,634,3130,75,0.128,0.012,0.11900000000000001,0.005,1.43,1.33,-9.0,-9.0,-9.0,-9.0,35.0035,102715,229852,781,500,2222922222
919,121,R,25.0,1220,634,3130,100,0.21,0.005,0.23,0.01,0.75,0.82,0.89,-9.0,-9.0,-9.0,35.2771,122395,174461,247,346,2222922222
920,121,R,25.0,1220,634,3130,125,0.192,0.006,0.493,0.006999999999999999,0.38,0.33,0.33,-9.0,-9.0,-9.0,35.2229,28696,156444,27,1008,2222922222
921,121,R,25.0,1220,634,3130,150,0.08199999999999999,0.006,0.244,0.009000000000000001,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,35.27,7367,103042,0,365,2225922222
922,121,R,25.0,1220,634,3130,175,0.04,0.002,0.11599999999999999,0.01,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,35.204,2602,91556,0,123,2225922222
923,122,R,12.25,10117,640,1854,5,0.07400000000000001,0.006999999999999999,0.066,0.003,5.77,6.56,5.62,-9.0,-9.0,-9.0,35.075,32747,331421,556,926,2222922222
924,122,R,12.25,10117,640,1854,25,0.086,0.003,0.07400000000000001,0.005,6.87,6.2,6.15,-9.0,-9.0,-9.0,35.1041,32354,285427,588,1111,2222922222
925,122,R,12.25,10117,640,1854,45,0.08900000000000001,0.002,0.086,0.006,4.28,4.99,4.01,-9.0,-9.0,-9.0,35.0774,35786,319361,872,1187,2222922222
926,122,R,12.25,10117,640,1854,75,0.195,0.003,0.205,0.004,4.5,4.51,4.7,-9.0,-9.0,-9.0,35.1902,99340,169136,1307,1035,2222922222
927,122,R,12.25,10117,640,1854,100,0.215,0.015,0.245,0.092,1.74,1.81,1.89,-9.0,-9.0,-9.0,35.3811,65384,177252,937,719,2222922222
928,122,R,12.25,10117,640,1854,125,0.087,0.004,0.22699999999999998,0.009000000000000001,0.38,0.36,0.37,-9.0,-9.0,-9.0,35.2725,11493,119984,87,261,2222922222
929,122,R,12.25,10117,640,1854,150,0.052000000000000005,0.003,0.158,0.012,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,35.2166,6242,114265,109,251,2225922222
930,122,R,12.25,10117,640,1854,175,0.026000000000000002,0.002,0.078,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,35.2308,2048,92542,76,54,2225922222
931,124,R,12.0,10321,635,1830,5,0.06,0.031,0.114,0.06,4.22,3.86,3.58,-9.0,-9.0,-9.0,35.0689,107061,262824,1121,610,2222922222
932,124,R,12.0,10321,635,1830,25,0.098,0.021,0.083,0.047,4.19,2.71,2.98,-9.0,-9.0,-9.0,35.0602,120022,258830,1761,527,2222922222
933,124,R,12.0,10321,635,1830,45,0.1,0.003,0.092,0.001,3.86,4.53,5.76,-9.0,-9.0,-9.0,35.0795,176430,105771,2520,456,2222922222
934,124,R,12.0,10321,635,1830,75,0.127,0.006,0.11900000000000001,0.008,3.25,3.08,-9.0,-9.0,-9.0,-9.0,35.1591,167757,129921,1551,820,2222922222
935,124,R,12.0,10321,635,1830,100,0.102,0.01,0.115,0.053,0.87,0.92,0.91,-9.0,-9.0,-9.0,35.309,166133,134384,2359,528,2222922222
936,124,R,12.0,10321,635,1830,125,0.16,0.005,0.214,0.012,0.44,0.61,0.44,-9.0,-9.0,-9.0,35.3918,113691,111605,1818,837,2222922222
937,124,R,12.0,10321,635,1830,150,0.196,0.008,0.488,0.047,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,35.2556,41043,110971,734,1277,2225922222
938,124,R,12.0,10321,635,1830,175,0.027000000000000003,0.001,0.07200000000000001,0.015,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,35.1285,2441,78089,307,124,2225922222
939,125,R,12.5,10418,617,1856,5,0.079,0.004,0.071,0.008,6.55,7.71,7.22,-9.0,-9.0,-9.0,35.1374,108701,229682,1461,886,2222922222
940,125,R,12.5,10418,617,1856,25,0.076,0.004,0.07,0.003,7.54,6.99,7.82,-9.0,-9.0,-9.0,35.1384,101370,241105,1083,640,2222922222
941,125,R,12.5,10418,617,1856,45,0.085,0.002,0.08,0.002,6.67,7.24,6.17,-9.0,-9.0,-9.0,35.1435,118559,225669,1389,588,2222922222
942,125,R,12.5,10418,617,1856,75,0.11599999999999999,0.006999999999999999,0.11599999999999999,0.016,4.57,4.67,5.11,-9.0,-9.0,-9.0,35.1658,154966,174957,1245,552,2222922222
943,125,R,12.5,10418,617,1856,100,0.17600000000000002,0.002,0.18899999999999997,0.011000000000000001,2.97,3.44,3.26,-9.0,-9.0,-9.0,35.1894,181259,178932,1727,607,2222922222
944,125,R,12.5,10418,617,1856,125,0.209,0.003,0.39899999999999997,0.022000000000000002,1.67,1.7,1.73,-9.0,-9.0,-9.0,35.3139,73632,167737,468,1452,2222922222
945,125,R,12.5,10418,617,1856,150,0.11599999999999999,0.009000000000000001,0.337,0.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,35.2672,27686,146792,30,877,2225922222
946,125,R,12.5,10418,617,1856,175,0.057999999999999996,0.001,0.21100000000000002,0.001,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,35.2101,9796,117376,292,361,2225922222
947,126,R,13.0,10516,615,1910,5,0.076,0.008,0.051,0.005,8.88,7.89,7.45,-9.0,-9.0,-9.0,35.2103,83735,334176,1382,1015,2222922222
948,126,R,13.0,10516,615,1910,25,0.069,0.006,0.051,0.004,8.15,7.88,7.03,-9.0,-9.0,-9.0,35.2113,82970,356758,2183,1005,2222922222
949,126,R,13.0,10516,615,1910,45,0.059000000000000004,0.0,0.046,0.001,5.19,5.15,6.34,-9.0,-9.0,-9.0,35.4038,59906,386371,1706,659,2222922222
950,126,R,13.0,10516,615,1910,75,0.07400000000000001,0.006999999999999999,0.066,0.005,2.77,2.74,1.6,-9.0,-9.0,-9.0,35.3713,87261,347328,2072,615,2222922222
951,126,R,13.0,10516,615,1910,100,0.122,0.0,0.17300000000000001,0.0,2.01,1.91,2.05,-9.0,-9.0,-9.0,35.3451,107720,167313,1091,786,2222922222
952,126,R,13.0,10516,615,1910,125,0.207,0.006,0.425,0.015,1.2,1.15,1.22,-9.0,-9.0,-9.0,35.3082,52357,152767,356,1757,2222922222
953,126,R,13.0,10516,615,1910,150,0.10800000000000001,0.01,0.335,0.021,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,35.148,22053,118141,190,864,2225922222
954,126,R,13.0,10516,615,1910,175,0.046,0.003,0.153,0.008,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,35.1055,6214,105386,174,360,2225922222
955,127,R,13.0,10614,600,1855,5,0.061,0.001,0.052000000000000005,0.002,6.44,6.25,5.67,-9.0,-9.0,-9.0,35.258,160356,399964,1122,850,2222922222
956,127,R,13.0,10614,600,1855,25,0.06,0.001,0.05,0.005,5.64,6.75,5.86,-9.0,-9.0,-9.0,35.255,142000,413472,1078,1078,2222922222
957,127,R,13.0,10614,600,1855,45,0.08199999999999999,0.002,0.07,0.004,5.49,5.79,5.99,-9.0,-9.0,-9.0,35.3934,200870,520525,1362,1133,2222922222
958,127,R,13.0,10614,600,1855,75,0.151,0.005,0.151,0.006999999999999999,3.59,4.98,5.15,-9.0,-9.0,-9.0,35.4101,241275,380878,1503,2418,2222922222
959,127,R,13.0,10614,600,1855,100,0.188,0.008,0.222,0.03,2.75,1.67,2.94,-9.0,-9.0,-9.0,35.3876,170553,278924,980,719,2222922222
960,127,R,13.0,10614,600,1855,125,0.193,0.0,0.457,0.006,2.54,1.05,1.32,-9.0,-9.0,-9.0,35.3514,61354,232865,11,1732,2222922222
961,127,R,13.0,10614,600,1855,150,0.102,0.006999999999999999,0.353,0.013000000000000001,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,35.2347,30818,199312,11,817,2225922222
962,127,R,13.0,10614,600,1855,175,0.054000000000000006,0.003,0.187,0.008,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,35.1386,14271,154408,0,370,2225922222
963,128,R,12.75,10711,600,1850,5,0.05,0.001,0.032,0.001,7.08,7.06,6.51,-9.0,-9.0,-9.0,35.125,9924,301452,697,970,2222922222
964,128,R,12.75,10711,600,1850,25,0.06,0.01,0.06,0.02,8.21,8.03,10.72,-9.0,-9.0,-9.0,35.086,29892,622709,1449,1068,2222922222
965,128,R,12.75,10711,600,1850,45,0.102,0.006999999999999999,0.08800000000000001,0.009000000000000001,5.24,5.17,5.1,-9.0,-9.0,-9.0,35.2702,58369,576421,1863,1514,2222922222
966,128,R,12.75,10711,600,1850,75,0.182,0.005,0.233,0.006,5.79,5.55,5.16,-9.0,-9.0,-9.0,35.3886,179682,324536,1373,1046,2222922222
967,128,R,12.75,10711,600,1850,100,0.218,0.006,0.408,0.03,2.53,1.62,2.72,-9.0,-9.0,-9.0,35.4247,80439,296234,458,1002,2222922222
968,128,R,12.75,10711,600,1850,125,0.12,0.006,0.35700000000000004,0.018000000000000002,0.76,0.78,0.71,-9.0,-9.0,-9.0,35.3496,36276,213703,0,686,2222922222
969,128,R,12.75,10711,600,1850,150,0.055999999999999994,0.004,0.183,0.006999999999999999,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,35.1975,13628,164474,11,338,2225922222
970,128,R,12.75,10711,600,1850,175,0.022000000000000002,0.002,0.06,0.001,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,34.9642,3617,130344,0,131,2225922222
971,129,R,12.75,10808,615,1857,5,0.066,0.003,0.048,0.003,6.86,5.93,5.58,-9.0,-9.0,-9.0,35.2185,35339,725698,839,1035,2222922222
972,129,R,12.75,10808,615,1857,25,0.091,0.038,0.061,0.006,5.67,6.96,5.69,-9.0,-9.0,-9.0,35.2187,44240,752126,1089,1013,2222922222
973,129,R,12.75,10808,615,1857,45,0.07200000000000001,0.002,0.053,0.008,5.45,-9.0,-9.0,-9.0,-9.0,-9.0,35.2502,32235,763456,1057,697,2222922222
974,129,R,12.75,10808,615,1857,75,0.161,0.005,0.19399999999999998,0.011000000000000001,3.62,3.34,3.19,-9.0,-9.0,-9.0,35.2791,128459,616848,2397,980,2222922222
975,129,R,12.75,10808,615,1857,100,0.23399999999999999,0.008,0.593,0.01,2.14,2.41,2.62,-9.0,-9.0,-9.0,35.2129,80374,287976,76,2081,2222922222
976,129,R,12.75,10808,615,1857,125,0.085,0.008,0.28300000000000003,0.012,0.4,0.38,-9.0,-9.0,-9.0,-9.0,35.2449,26461,221100,11,708,2222922222
977,129,R,12.75,10808,615,1857,150,0.026000000000000002,0.002,0.084,0.023,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,35.1454,4935,183091,22,196,2225922222
978,129,R,12.75,10808,615,1857,175,0.013999999999999999,0.002,0.044000000000000004,0.006,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,34.9521,1100,142861,11,44,2225922222
979,130,R,12.25,11002,630,1840,5,0.076,0.003,0.065,0.01,8.57,9.12,7.75,-9.0,-9.0,-9.0,35.3539,38782,643973,882,719,2222922222
980,130,R,12.25,11002,630,1840,25,0.08,0.003,0.076,0.013999999999999999,9.16,9.59,9.8,-9.0,-9.0,-9.0,35.3721,48782,627894,904,937,2222922222
981,130,R,12.25,11002,630,1840,45,0.098,0.013999999999999999,0.085,0.012,6.12,5.91,6.42,-9.0,-9.0,-9.0,35.379,37638,627807,861,675,2222922222
982,130,R,12.25,11002,630,1840,75,0.18100000000000002,0.013000000000000001,0.184,0.003,3.84,3.61,4.02,-9.0,-9.0,-9.0,35.2792,154299,542411,2244,839,2222922222
983,130,R,12.25,11002,630,1840,100,0.198,0.004,0.45,0.034,1.83,1.85,1.95,-9.0,-9.0,-9.0,35.321,114221,300134,283,1307,2222922222
984,130,R,12.25,11002,630,1840,125,0.171,0.004,0.461,0.013999999999999999,0.55,0.6,0.52,-9.0,-9.0,-9.0,35.3265,52290,274806,33,1449,2222922222
985,130,R,12.25,11002,630,1840,150,0.063,0.006999999999999999,0.21899999999999997,0.02,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,35.2296,15894,217559,11,468,2225922222
986,130,R,12.25,11002,630,1840,175,0.015,0.021,0.11599999999999999,0.063,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,35.0657,3279,181021,11,174,2225922222
987,131,R,11.75,11023,630,1820,5,0.152,0.024,0.133,0.013999999999999999,6.9,12.02,5.37,-9.0,-9.0,-9.0,35.4109,97902,672003,1699,970,2222922222
988,131,R,11.75,11023,630,1820,25,0.146,0.009000000000000001,0.128,0.006,9.55,7.27,10.21,-9.0,-9.0,-9.0,35.4097,109809,670576,1645,1057,2222922222
989,131,R,11.75,11023,630,1820,45,0.152,0.015,0.135,0.008,7.1,7.95,6.73,-9.0,-9.0,-9.0,35.4091,108240,688256,1721,1765,2222922222
990,131,R,11.75,11023,630,1820,75,0.249,0.006999999999999999,0.359,0.006999999999999999,3.02,3.09,2.68,-9.0,-9.0,-9.0,35.2857,156064,483083,1329,1078,2222922222
991,131,R,11.75,11023,630,1820,100,0.14400000000000002,0.003,0.41600000000000004,0.006,0.68,0.59,0.71,-9.0,-9.0,-9.0,35.2633,41374,357478,65,948,2222922222
992,131,R,11.75,11023,630,1820,125,0.078,0.003,0.258,0.013999999999999999,0.22,0.18,0.18,-9.0,-9.0,-9.0,35.2195,17877,271505,22,588,2222922222
993,131,R,11.75,11023,630,1820,150,0.045,0.004,0.166,0.01,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,35.1301,10011,175662,22,261,2225922222
994,131,R,11.75,11023,630,1820,175,0.013000000000000001,0.001,0.051,0.008,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,34.9833,1340,162415,22,109,2225922222
995,132,R,11.25,11117,650,1800,5,0.091,0.006999999999999999,0.09300000000000001,0.006999999999999999,8.64,8.07,8.33,-9.0,-9.0,-9.0,35.227,57770,604679,2004,1351,2222922222
996,132,R,11.25,11117,650,1800,25,0.09300000000000001,0.0,0.1,0.005,6.5,6.68,6.31,-9.0,-9.0,-9.0,35.2379,67650,592413,2048,1285,2222922222
997,132,R,11.25,11117,650,1800,45,0.10099999999999999,0.003,0.11199999999999999,0.002,4.69,4.93,4.27,-9.0,-9.0,-9.0,35.2402,73413,620323,3715,1765,2222922222
998,132,R,11.25,11117,650,1800,75,0.21899999999999997,0.011000000000000001,0.268,0.006999999999999999,2.86,2.93,2.64,-9.0,-9.0,-9.0,35.2621,202907,392284,2952,1699,2222922222
999,132,R,11.25,11117,650,1800,100,0.11699999999999999,0.006,0.376,0.013000000000000001,0.63,0.84,0.81,-9.0,-9.0,-9.0,35.3216,38019,248497,65,937,2222922222
